id,name,region,category,lat,lng,has_image,image_source,image_url,image_thumbnail,image_page,image_title,image_verified,image_verification_score,image_verification_max,image_rejected_count,image_was_new,image_reject_reasons,v1_license,v2_metadata,v3_safe,v4_gps,v5_vision
p1127,Bukselårvannet,Finnmark,lake,70.24588,30.11003,False,,,,,,False,0,5,0,False,,,,,,
p1128,Lille Ingersvannet,Finnmark,lake,70.06876,29.85551,False,,,,,,False,0,5,0,False,,,,,,
p1129,Varvatnet,Finnmark,lake,70.28522,30.86229,False,,,,,,False,0,5,0,False,,,,,,
p1130,Fløtatjønna,Nordland,lake,66.32517,14.43381,False,,,,,,False,0,5,0,False,,,,,,
p1131,Stamtjønna,Nordland,lake,66.34705,14.03062,False,,,,,,False,0,5,0,False,,,,,,
p1132,Brilltjønnan,Nordland,lake,66.38782,14.32732,False,,,,,,False,0,5,0,False,,,,,,
p1133,Hestholman,Nordland,lake,66.36268,13.41388,False,,,,,,False,0,5,0,False,,,,,,
p1134,Litlhøgsettjønna,Trøndelag,lake,63.97016,12.6449,False,,,,,,False,0,5,0,False,,,,,,
p1135,Valøyvatnet,Trøndelag,lake,63.6526,8.84842,False,,,,,,False,0,5,0,False,,,,,,
p1136,Stengvatnet,Nordland,lake,67.43672,15.33182,False,,,,,,False,0,5,0,False,,,,,,
p1137,Holmtjønna,Nordland,lake,67.42988,15.33248,False,,,,,,False,0,5,0,False,,,,,,
p1138,Pissvatnet,Nordland,lake,67.3107,15.40592,False,,,,,,False,0,5,0,False,,,,,,
p1139,Loavskajávri,Finnmark,lake,69.03431,23.23304,False,,,,,,False,0,5,0,False,,,,,,
p1140,Áhkkanasjávri,Finnmark,lake,69.01348,24.18571,False,,,,,,False,0,5,0,False,,,,,,
p1141,Bealgejávri,Finnmark,lake,69.49399,24.01994,False,,,,,,False,0,5,0,False,,,,,,
p1142,Gobba-Suolojávri,Finnmark,lake,69.50029,23.63675,False,,,,,,False,0,5,0,False,,,,,,
p1143,Luomejávri,Finnmark,lake,69.35178,23.46909,False,,,,,,False,0,5,0,False,,,,,,
p1144,Spielgasáiva,Finnmark,lake,69.21906,23.25858,False,,,,,,False,0,5,0,False,,,,,,
p1145,Rássášjávri,Finnmark,lake,69.21013,23.45873,False,,,,,,False,0,5,0,False,,,,,,
p1146,Stordammen,Finnmark,lake,69.00899,23.05222,False,,,,,,False,0,5,0,False,,,,,,
p1147,Uitojávri,Finnmark,lake,69.47732,23.69568,False,,,,,,False,0,5,0,False,,,,,,
p1148,Mihkkalaláttu,Finnmark,lake,69.0618,23.13549,False,,,,,,False,0,5,0,False,,,,,,
p1149,Divreláttu,Finnmark,lake,69.29986,22.91558,False,,,,,,False,0,5,0,False,,,,,,
p1150,Ájotluoppal,Finnmark,lake,69.47801,24.31631,False,,,,,,False,0,5,0,False,,,,,,
p1151,Steinholmvatnet,Finnmark,lake,69.62571,29.56863,False,,,,,,False,0,5,0,False,,,,,,
p1152,Store Skarvatnet,Finnmark,lake,69.6181,30.76723,False,,,,,,False,0,5,0,False,,,,,,
p1153,Stemtjønna,Nordland,lake,65.82034,13.0414,False,,,,,,False,0,5,0,False,,,,,,
p1154,Grøvtjønna,Nordland,lake,65.76129,13.20437,False,,,,,,False,0,5,0,False,,,,,,
p1155,Sauskardtjønnen,Nordland,lake,65.68617,13.35198,False,,,,,,False,0,5,0,False,,,,,,
p1156,Store Lenangstinden,Troms,mountain_hike,69.7101,20.08582,False,,,,,,False,0,5,1,False,Store Lenangstind: L1: Unknown or restricted license: ,,,,,
p1157,Suliskongen,Nordland,mountain_hike,67.14699,16.37765,False,,,,,,False,0,5,0,False,,,,,,
p1158,Koalla,Troms,mountain_hike,69.39726,19.41143,False,,,,,,False,0,5,0,False,,,,,,
p1159,Vázzoalgi,Troms,mountain_hike,69.44165,19.49061,False,,,,,,False,0,5,0,False,,,,,,
p1160,Sieidi,Troms,mountain_hike,69.42048,19.49496,False,,,,,,False,0,5,0,False,,,,,,
p1161,Straumhaugan - Rávdnjegátdievvá,Troms,mountain_hike,69.39291,19.48706,False,,,,,,False,0,5,0,False,,,,,,
p1162,Straumsbergan - Rávdnjebávttit,Troms,mountain_hike,69.39368,19.47936,False,,,,,,False,0,5,0,False,,,,,,
p1163,Ahkedisdievvá,Troms,mountain_hike,69.39185,19.47481,False,,,,,,False,0,5,0,False,,,,,,
p1164,Váráš,Troms,mountain_hike,69.38756,19.47438,False,,,,,,False,0,5,0,False,,,,,,
p1165,Lille Rieppefjell - Riehppevárdu,Troms,mountain_hike,69.44732,19.46304,False,,,,,,False,0,5,0,False,,,,,,
p1166,Fankahøgda - Faŋkialáš,Troms,mountain_hike,69.37959,19.4255,False,,,,,,False,0,5,0,False,,,,,,
p1167,Gjømmertinden - Juopmočohkka,Troms,mountain_hike,69.40874,19.39353,False,,,,,,False,0,5,0,False,,,,,,
p1168,Durmålsskolten,Troms,mountain_hike,69.42299,19.12923,False,,,,,,False,0,5,0,False,,,,,,
p1169,Svartnestinden - Spearronjárčohkka,Troms,mountain_hike,69.40307,19.17069,False,,,,,,False,0,5,0,False,,,,,,
p1170,Stortinden - Gobigáisi,Troms,mountain_hike,69.4524,19.17714,False,,,,,,False,0,5,0,False,,,,,,
p1171,Sultindan,Troms,mountain_hike,69.41978,19.17974,False,,,,,,False,0,5,0,False,,,,,,
p1172,Børnupen,Nordland,mountain_hike,67.16092,14.79388,False,,,,,,False,0,5,0,False,,,,,,
p1173,Holandsåsen,Nordland,mountain_hike,67.2833,14.85507,False,,,,,,False,0,5,0,False,,,,,,
p1174,Finnkonnakken,Nordland,mountain_hike,67.4368,14.81973,False,,,,,,False,0,5,0,False,,,,,,
p1175,Mjønesfjellet - Mävvavárre,Nordland,mountain_hike,67.32601,14.90906,False,,,,,,False,0,5,0,False,,,,,,
p1176,Blombakkfjellet,Nordland,mountain_hike,67.35204,14.91877,False,,,,,,False,0,5,0,False,,,,,,
p1177,Bjørkliheia,Trøndelag,mountain_hike,63.82433,10.52326,False,,,,,,False,0,5,0,False,,,,,,
p1178,Rávdoaivi,Finnmark,mountain_hike,68.68308,24.60804,False,,,,,,False,0,5,0,False,,,,,,
p1179,Sårjåstjåhkkå,Nordland,mountain_hike,67.18531,16.28441,False,,,,,,False,0,5,0,False,,,,,,
p1180,Dama,Nordland,mountain_hike,67.15343,16.35297,False,,,,,,False,0,5,0,False,,,,,,
p1181,Brattberget - Ráhpesvárre,Nordland,mountain_hike,67.11356,16.17017,False,,,,,,False,0,5,0,False,,,,,,
p1182,Koppartoppen,Nordland,mountain_hike,67.15502,16.10044,False,,,,,,False,0,5,0,False,,,,,,
p1183,Såkiåsen,Nordland,mountain_hike,67.06279,16.00407,False,,,,,,False,0,5,0,False,,,,,,
p1184,Cuhppulčohkka,Finnmark,mountain_hike,68.76659,25.07074,False,,,,,,False,0,5,0,False,,,,,,
p1185,Šuojáčohkka,Finnmark,mountain_hike,68.88929,25.03282,False,,,,,,False,0,5,0,False,,,,,,
p1186,Geatkevárri,Finnmark,mountain_hike,68.9141,25.00354,False,,,,,,False,0,5,0,False,,,,,,
p1187,Ruvŋavárri,Finnmark,mountain_hike,68.86158,25.01037,False,,,,,,False,0,5,0,False,,,,,,
p1188,Buvroaivi,Finnmark,mountain_hike,68.64396,25.01912,False,,,,,,False,0,5,0,False,,,,,,
p1189,Báhtoaivi,Finnmark,mountain_hike,68.83646,24.45508,False,,,,,,False,0,5,0,False,,,,,,
p1190,Gavdnjavárri,Finnmark,mountain_hike,68.72994,24.48557,False,,,,,,False,0,5,0,False,,,,,,
p1191,Livlanvárri,Finnmark,mountain_hike,68.7054,24.55636,False,,,,,,False,0,5,0,False,,,,,,
p1192,Čivttasmaroaivi,Finnmark,mountain_hike,68.91499,24.53861,False,,,,,,False,0,5,0,False,,,,,,
p1193,Muorjevárri,Finnmark,mountain_hike,68.97294,24.55668,False,,,,,,False,0,5,0,False,,,,,,
p1194,Guovŋavárri,Finnmark,mountain_hike,68.99343,24.61942,False,,,,,,False,0,5,0,False,,,,,,
p1195,Čuoikaduottar,Finnmark,mountain_hike,68.80997,24.65057,False,,,,,,False,0,5,0,False,,,,,,
p1196,Dállosaičohkka,Finnmark,mountain_hike,68.93657,24.6369,False,,,,,,False,0,5,0,False,,,,,,
p1197,Noarvváš,Finnmark,mountain_hike,68.80691,24.74355,False,,,,,,False,0,5,0,False,,,,,,
p1198,Rádjevárri,Finnmark,mountain_hike,68.615,24.88433,False,,,,,,False,0,5,0,False,,,,,,
p1199,Skiehččanoaivi,Finnmark,mountain_hike,68.66454,24.97314,False,,,,,,False,0,5,0,False,,,,,,
p1200,Geađgeborgielas,Finnmark,mountain_hike,68.92607,24.85408,False,,,,,,False,0,5,0,False,,,,,,
p1201,Buollánčopma,Finnmark,mountain_hike,68.94383,24.858,False,,,,,,False,0,5,0,False,,,,,,
p1202,Luossačearru,Finnmark,mountain_hike,68.74687,24.86842,False,,,,,,False,0,5,0,False,,,,,,
p1203,Gállovárri,Finnmark,mountain_hike,68.60826,24.81263,False,,,,,,False,0,5,0,False,,,,,,
p1204,Luossaoaivvit,Finnmark,mountain_hike,68.71723,24.84117,False,,,,,,False,0,5,0,False,,,,,,
p1205,Sieiddevárri,Finnmark,mountain_hike,68.67586,24.80519,False,,,,,,False,0,5,0,False,,,,,,
p1206,Sieiddečearru,Finnmark,mountain_hike,68.65,24.7554,False,,,,,,False,0,5,1,False,Sieiddečearru: L1: Unknown or restricted license: ,,,,,
p1207,Hárdilangielas,Finnmark,mountain_hike,68.85234,24.75774,False,,,,,,False,0,5,0,False,,,,,,
p1208,Skielgan,Finnmark,mountain_hike,68.99886,24.80697,False,,,,,,False,0,5,1,False,Skielgan: L1: Unknown or restricted license: ,,,,,
p1209,Giđđavárri,Finnmark,mountain_hike,68.97386,24.79153,False,,,,,,False,0,5,0,False,,,,,,
p1210,Speajal,Finnmark,mountain_hike,69.10988,24.57055,False,,,,,,False,0,5,0,False,,,,,,
p1211,Dierbmároavvi,Finnmark,mountain_hike,69.14609,24.55056,False,,,,,,False,0,5,0,False,,,,,,
p1212,Várssáváráš,Finnmark,mountain_hike,69.02412,24.54695,False,,,,,,False,0,5,0,False,,,,,,
p1213,Kulstadåsen,Nordland,mountain_hike,65.87269,13.20002,False,,,,,,False,0,5,0,False,,,,,,
p1214,Valen,Nordland,mountain_hike,65.87671,13.07284,False,,,,,,False,0,5,0,False,,,,,,
p1215,Finnkneet,Nordland,mountain_hike,65.75778,12.80333,False,,,,,,False,0,5,0,False,,,,,,
p1216,Smalmoåsen,Nordland,mountain_hike,65.78969,13.19986,False,,,,,,False,0,5,0,False,,,,,,
p1217,Tverråsen,Nordland,mountain_hike,65.7935,13.18908,False,,,,,,False,0,5,0,False,,,,,,
p1218,Øyfjellvarden,Nordland,mountain_hike,65.83229,13.15757,False,,,,,,False,0,5,0,False,,,,,,
p1219,Resmålstuva,Nordland,mountain_hike,65.79005,13.17715,False,,,,,,False,0,5,0,False,,,,,,
p1220,Røyåsen,Nordland,mountain_hike,65.79287,13.17735,False,,,,,,False,0,5,0,False,,,,,,
p1221,Daudnilsåsen,Nordland,mountain_hike,65.78867,13.18139,False,,,,,,False,0,5,0,False,,,,,,
p1222,Haugåsen,Nordland,mountain_hike,65.78714,13.1817,False,,,,,,False,0,5,0,False,,,,,,
p1223,Øyfjellet,Nordland,mountain_hike,65.83938,13.12476,False,,,,,,False,0,5,0,False,,,,,,
p1224,Grøvfjellet,Nordland,mountain_hike,65.72863,13.09191,False,,,,,,False,0,5,0,False,,,,,,
p1225,Hevlan,Trøndelag,mountain_hike,64.28972,12.52239,False,,,,,,False,0,5,0,False,,,,,,
p1226,Finnkjerringfjellet,Trøndelag,mountain_hike,64.1872,12.66386,False,,,,,,False,0,5,0,False,,,,,,
p1227,Andorfjellet,Trøndelag,mountain_hike,64.29561,12.74564,False,,,,,,False,0,5,0,False,,,,,,
p1228,Vestre Brandsfjell,Trøndelag,mountain_hike,64.43385,13.0695,False,,,,,,False,0,5,0,False,,,,,,
p1229,Duolbbavárddo,Nordland,mountain_hike,66.98889,16.04491,False,,,,,,False,0,5,0,False,,,,,,
p1230,Nordre Saulo – Nuortta Sávllo,Nordland,mountain_hike,66.98424,16.1934,False,,,,,,False,0,5,0,False,,,,,,
p1231,Risfjellet - Sierggavárddo,Nordland,mountain_hike,67.0117,16.03253,False,,,,,,False,0,5,0,False,,,,,,
p1232,Baes'segama,Nordland,mountain_hike,67.94583,16.66083,False,,,,,,False,0,5,0,False,,,,,,
p1233,Skungevarre,Nordland,mountain_hike,67.86889,16.14833,False,,,,,,False,0,5,0,False,,,,,,
p1234,Bájsátjåjhkka,Nordland,mountain_hike,67.9679,16.43121,False,,,,,,False,0,5,0,False,,,,,,
p1235,Lossviktinden,Nordland,mountain_hike,67.99214,16.38095,False,,,,,,False,0,5,0,False,,,,,,
p1236,Jordbrugrotta,Nordland,geology,66.24895,14.7342,False,,,,,,False,0,5,0,False,,,,,,
p1237,Pluragrotta,Nordland,geology,66.28006,14.72911,False,,,,,,False,0,5,0,False,,,,,,
p1238,Grønligrotta,Nordland,geology,66.41549,14.26192,False,,,,,,False,0,5,0,False,,,,,,
p1239,Setergrotta,Nordland,geology,66.42147,14.25393,False,,,,,,False,0,5,0,False,,,,,,
p1240,Heller,Troms,geology,69.73446,18.40646,False,,,,,,False,0,5,0,False,,,,,,
p1241,trollhula,Finnmark,geology,69.95203,23.20483,False,,,,,,False,0,5,0,False,,,,,,
p1242,Steinugleflåget,Nordland,geology,66.27263,14.7342,False,,,,,,False,0,5,0,False,,,,,,
p1243,Kristihola,Nordland,geology,67.25933,15.49777,False,,,,,,False,0,5,0,False,,,,,,
p1244,Okshola,Nordland,geology,67.26046,15.49955,False,,,,,,False,0,5,0,False,,,,,,
p1245,Duehallaren,Trøndelag,geology,63.7719,9.62299,False,,,,,,False,0,5,0,False,,,,,,
p1246,Refsvikhula,Nordland,geology,67.84124,12.81872,False,,,,,,False,0,5,0,False,,,,,,
p1247,Grotta i Søvicskaret,Nordland,geology,65.91554,12.46942,False,,,,,,False,0,5,0,False,,,,,,
p1248,Torjeråskjerka,Nordland,geology,65.76448,12.41397,False,,,,,,False,0,5,0,False,,,,,,
p1249,Kjølna,Trøndelag,geology,64.06255,9.93685,False,,,,,,False,0,5,0,False,,,,,,
p1250,Nyphogget,Trøndelag,geology,64.07273,9.97982,False,,,,,,False,0,5,0,False,,,,,,
p1251,Iverhallen,Trøndelag,geology,64.06301,9.97885,False,,,,,,False,0,5,0,False,,,,,,
p1252,Hønheia,Trøndelag,geology,64.07506,9.96985,False,,,,,,False,0,5,0,False,,,,,,
p1253,Snørrehallen,Trøndelag,geology,64.0752,10.04387,False,,,,,,False,0,5,0,False,,,,,,
p1254,Harbakhula,Trøndelag,geology,64.08003,10.05492,False,,,,,,False,0,5,0,False,,,,,,
p1255,Håkkahelleren,Trøndelag,geology,64.51674,10.73633,False,,,,,,False,0,5,0,False,,,,,,
p1256,Skomvær fyr,Nordland,lighthouse,67.41092,11.87492,False,,,,,,False,0,5,3,False,"Skomvær fyr: L1: Unknown or restricted license: ; Røst Islands, Hernyken, Trenyken, Storfjellet.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Skomvaer Lighthouse.jpg: L1: Unknown or restricted license: cc by-sa 4.0",,,,,
p1257,Andenes fyr,Nordland,lighthouse,69.32401,16.11592,False,,,,,,False,0,5,5,False,"Andenes fyr: L1: Unknown or restricted license: ; Andenes in Nordland, Norway 01.jpg: L1: Unknown or restricted license: cc by 2.0; Sunset in Andenes 01.jpg: L1: Unknown or restricted license: cc by-sa 2.0",,,,,
p1258,Slettnes fyr,Finnmark,lighthouse,71.08956,28.21823,False,,,,,,False,0,5,3,False,"Slettnes fyr: L1: Unknown or restricted license: ; Gamvik, Norway - panoramio (2).jpg: L1: Unknown or restricted license: cc by-sa 3.0; Stettnes fyr TZ (5829361577).jpg: L1: Unknown or restricted license: cc by-sa 2.0",,,,,
p1259,Anda fyr,Nordland,lighthouse,69.06644,15.17014,False,,,,,,False,0,5,0,False,,,,,,
p1260,Måløy-Skarholmen fyr,Nordland,lighthouse,67.76807,14.40141,False,,,,,,False,0,5,0,False,,,,,,
p1261,Skrova fyr,Nordland,lighthouse,68.15304,14.64893,False,,,,,,False,0,5,0,False,,,,,,
p1262,Træna fyr,Nordland,lighthouse,66.43078,11.96835,False,,,,,,False,0,5,0,False,,,,,,
p1263,Åsvær fyr,Nordland,lighthouse,66.26505,12.29664,False,,,,,,False,0,5,0,False,,,,,,
p1264,Bremstein fyr,Nordland,lighthouse,65.5967,11.28682,False,,,,,,False,0,5,0,False,,,,,,
p1265,Tennholmen fyr,Nordland,lighthouse,67.302,13.49777,False,,,,,,False,0,5,0,False,,,,,,
p1266,Ytterholmen fyr,Nordland,lighthouse,66.01329,11.68726,False,,,,,,False,0,5,0,False,,,,,,
p1267,Værøy fyr,Nordland,lighthouse,67.65104,12.72444,False,,,,,,False,0,5,0,False,,,,,,
p1268,Moholmen fyr,Nordland,lighthouse,68.15765,14.40578,False,,,,,,False,0,5,0,False,,,,,,
p1269,Kalsholmen fyr,Nordland,lighthouse,66.9137,13.09154,False,,,,,,False,0,5,0,False,,,,,,
p1270,Kaura fyr,Trøndelag,lighthouse,64.23012,10.13327,False,,,,,,False,0,5,0,False,,,,,,
p1271,Fruholmen fyr,Finnmark,lighthouse,71.09375,23.98363,False,,,,,,False,0,5,0,False,,,,,,
p1272,Gjæslingan fyr,Trøndelag,lighthouse,64.72702,10.85441,False,,,,,,False,0,5,0,False,,,,,,
p1273,Nærøysund fyr,Trøndelag,lighthouse,64.8424,11.1933,False,,,,,,False,0,5,0,False,,,,,,
p1274,Makkaur fyr,Finnmark,lighthouse,70.70674,30.07861,False,,,,,,False,0,5,1,False,"Båtsfjord, Norway - panoramio.jpg: L1: Unknown or restricted license: cc by 3.0",,,,,
p1275,Torsvåg fyr,Troms,lighthouse,70.24551,19.50004,False,,,,,,False,0,5,2,False,Torsvåg fyr: L1: Unknown or restricted license: ; Torsvaag fyr.jpg: L1: Unknown or restricted license: cc by-sa 2.5,,,,,
p1276,Bøkfjord fyr,Finnmark,lighthouse,69.87771,30.17536,False,,,,,,False,0,5,0,False,,,,,,
p1277,Helneset fyr,Finnmark,lighthouse,71.06166,26.22211,False,,,,,,False,0,5,0,False,,,,,,
p1278,Landegode fyr,Nordland,lighthouse,67.44808,14.38082,False,,,,,,False,0,5,0,False,,,,,,
p1279,Vardø fyr,Finnmark,lighthouse,70.38874,31.15676,False,,,,,,False,0,5,0,False,,,,,,
p1280,Høsholmen,Trøndelag,lighthouse,63.83597,11.29964,False,,,,,,False,0,5,0,False,,,,,,
p1281,Lighthouse,Nordland,lighthouse,68.28636,13.57084,False,,,,,,False,0,5,0,False,,,,,,
p1282,Asenvågsøya fyr,Trøndelag,lighthouse,63.94192,9.77164,False,,,,,,False,0,5,0,False,,,,,,
p1283,Kjeungskjæret fyr,Trøndelag,lighthouse,63.7268,9.531,False,,,,,,False,0,5,0,False,,,,,,
p1284,Finnvær fyr,Trøndelag,lighthouse,64.06922,9.11106,False,,,,,,False,0,5,0,False,,,,,,
p1285,Halten fyr,Trøndelag,lighthouse,64.17288,9.40584,False,,,,,,False,0,5,0,False,,,,,,
p1286,Skulpurlandskap Nordland (Sortland),Nordland,nature_place,68.69453,15.4198,False,,,,,,False,0,5,0,False,,,,,,
p1287,Skulpturlandskap Nordland (Vågan),Nordland,nature_place,68.222,14.21345,False,,,,,,False,0,5,0,False,,,,,,
p1288,Fiskumfoss,Trøndelag,nature_place,64.5437,12.45988,False,,,,,,False,0,5,0,False,,,,,,
p1289,Steinkirka - Skulpturlandskap Nordland (Evenes),Nordland,nature_place,68.45328,16.70877,False,,,,,,False,0,5,0,False,,,,,,
p1290,Skulpturlandskap Nordland (Flakstad),Nordland,nature_place,68.06768,13.23871,False,,,,,,False,0,5,0,False,,,,,,
p1291,Jens Hanso-steinen,Nordland,nature_place,67.00321,14.45298,False,,,,,,False,0,5,0,False,,,,,,
p1292,Skulpturlandskap Nordland Tollå,Nordland,nature_place,66.92059,14.77026,False,,,,,,False,0,5,0,False,,,,,,
p1293,Vistenfjorden,Nordland,nature_place,65.66678,12.38626,False,,,,,,False,0,5,0,False,,,,,,
p1294,Syltefjordkjærringa,Finnmark,nature_place,70.57686,29.6727,False,,,,,,False,0,5,0,False,,,,,,
p1295,Freidigtunet,Troms,picnic,69.6278,19.04709,False,,,,,,False,0,5,0,False,,,,,,
p1296,Grill,Nordland,picnic,67.2212,14.61557,False,,,,,,False,0,5,0,False,,,,,,
p1297,Parkbenker,Nordland,picnic,67.27862,14.39708,False,,,,,,False,0,5,5,False,Strøk i Østbyen.png: L1: Unknown or restricted license: cc by-sa 3.0; Bankgata ungdomsskole.jpg: L1: Unknown or restricted license: cc by-sa 3.0; Tettsteder i Bodøregionen.jpg: L1: Unknown or restricted license: cc by-sa 3.0,,,,,
p1298,Nudiststranja,Trøndelag,picnic,64.0195,11.35749,False,,,,,,False,0,5,0,False,,,,,,
p1299,Stone Table and Benches,Trøndelag,picnic,64.00428,12.15676,False,,,,,,False,0,5,0,False,,,,,,
p1300,rastplats,Trøndelag,picnic,63.75048,11.68975,False,,,,,,False,0,5,0,False,,,,,,
p1301,Havfrua,Trøndelag,picnic,63.78184,11.43804,False,,,,,,False,0,5,0,False,,,,,,
p1302,Rostad Kaia,Trøndelag,picnic,63.84107,11.14928,False,,,,,,False,0,5,0,False,,,,,,
p1303,Bjørkåselva rasteplass,Nordland,picnic,65.65111,14.10644,False,,,,,,False,0,5,0,False,,,,,,
p1304,Kotvika,Nordland,picnic,65.68973,14.3843,False,,,,,,False,0,5,0,False,,,,,,
p1305,Grillhytta,Nordland,picnic,66.96307,13.82449,False,,,,,,False,0,5,0,False,,,,,,
p1306,Hellern,Nordland,picnic,66.49333,13.34429,False,,,,,,False,0,5,0,False,,,,,,
p1307,Grillhytta – Grong,Trøndelag,picnic,64.43635,12.36502,False,,,,,,False,0,5,0,False,,,,,,
p1308,Grillhytta – Gamvik,Finnmark,picnic,71.02997,27.87124,False,,,,,,False,0,5,0,False,,,,,,
p1309,Nordtun,Trøndelag,picnic,63.75528,11.38867,False,,,,,,False,0,5,0,False,,,,,,
p1310,Kvernhusfoss – Luster,Vestland,waterfall,61.50636,7.27828,False,,,,,,False,0,5,0,False,,,,,,
p1311,Skoltefossen,Finnmark,waterfall,69.69347,29.36937,False,,,,,,False,0,5,0,False,,,,,,
p1312,Forsen,Nordland,waterfall,67.17528,15.5207,False,,,,,,False,0,5,0,False,,,,,,
p1313,Fierbmesaiguoika,Finnmark,waterfall,69.37016,24.45501,False,,,,,,False,0,5,0,False,,,,,,
p1314,Horndalsforsen,Nordland,waterfall,67.62659,15.73899,False,,,,,,False,0,5,0,False,,,,,,
p1315,Faulvassforsen,Nordland,waterfall,67.46475,15.79034,False,,,,,,False,0,5,0,False,,,,,,
p1316,Lappforsen,Nordland,waterfall,67.65732,16.00183,False,,,,,,False,0,5,0,False,,,,,,
p1317,Forsan,Nordland,waterfall,67.63995,15.78796,False,,,,,,False,0,5,1,False,Dora Melegari: L1: Unknown or restricted license: ,,,,,
p1318,Raukforsen,Nordland,waterfall,67.67415,16.06466,False,,,,,,False,0,5,0,False,,,,,,
p1319,Kjenndalsbreen – Stryn,Vestland,viewpoint,61.74404,7.03492,False,,,,,,False,0,5,0,False,,,,,,
p1320,Nigardsbreen – Luster,Vestland,viewpoint,61.67224,7.23436,False,,,,,,False,0,5,0,False,,,,,,
p1321,Blomberg,Møre og Romsdal,viewpoint,62.0815,7.03605,False,,,,,,False,0,5,0,False,,,,,,
p1322,Skageflå,Møre og Romsdal,viewpoint,62.11049,7.12108,False,,,,,,False,0,5,0,False,,,,,,
p1323,Løstad,Møre og Romsdal,viewpoint,62.11026,7.20277,False,,,,,,False,0,5,0,False,,,,,,
p1324,Planespotters site Vollen,Akershus,viewpoint,60.21284,11.08448,False,,,,,,False,0,5,0,False,,,,,,
p1325,Bevøstranda,Østfold,beach,59.13834,11.03651,False,,,,,,False,0,5,0,False,,,,,,
p1326,Mjølnarbukta,Østfold,beach,59.14294,11.10609,False,,,,,,False,0,5,0,False,,,,,,
p1327,Askedalstangen,Østfold,beach,59.12344,11.07029,False,,,,,,False,0,5,0,False,,,,,,
p1328,Brakkebaugsanden,Østfold,beach,59.13594,11.07078,False,,,,,,False,0,5,0,False,,,,,,
p1329,De brente buktene,Østfold,beach,59.1255,11.08045,False,,,,,,False,0,5,0,False,,,,,,
p1330,Vanninga,Østfold,beach,59.131,11.48869,False,,,,,,False,0,5,0,False,,,,,,
p1331,Pina,Østfold,beach,59.0953,11.21459,False,,,,,,False,0,5,0,False,,,,,,
p1332,Svalerødkilen,Østfold,beach,59.10565,11.22327,False,,,,,,False,0,5,0,False,,,,,,
p1333,Engevika,Østfold,beach,59.09729,11.38609,False,,,,,,False,0,5,0,False,,,,,,
p1334,Sanderødstranda,Østfold,beach,59.03856,11.42746,False,,,,,,False,0,5,0,False,,,,,,
p1335,Breivikjo,Vestland,beach,59.8153,5.52958,False,,,,,,False,0,5,0,False,,,,,,
p1336,Sætravikjo Strand,Vestland,beach,59.76755,5.39325,False,,,,,,False,0,5,0,False,,,,,,
p1337,Kyvikjo,Vestland,beach,59.82164,5.52449,False,,,,,,False,0,5,0,False,,,,,,
p1338,Apalvikjo,Vestland,beach,59.79126,5.53584,False,,,,,,False,0,5,0,False,,,,,,
p1339,Fuglavikjo,Vestland,beach,59.82676,5.52766,False,,,,,,False,0,5,0,False,,,,,,
p1340,Leirviki,Vestland,beach,61.16045,6.99399,False,,,,,,False,0,5,0,False,,,,,,
p1341,Fylkesmannsstrondi,Vestland,beach,61.18611,6.83436,False,,,,,,False,0,5,5,False,"Leikanger kyrkje.jpg: L1: Unknown or restricted license: cc by-sa 3.0; Leikanger kirke, 2016-1.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Leikanger kirke, 2016-2.jpg: L1: Unknown or restricted license: cc by-sa 4.0",,,,,
p1342,Litlevatnet,Troms,lake,69.75834,19.42879,False,,,,,,False,0,5,1,False,Litlevatnet: L1: Unknown or restricted license: ,,,,,
p1343,Skjørsetervatnet,Møre og Romsdal,lake,62.78612,7.85895,False,,,,,,False,0,5,0,False,,,,,,
p1344,Måsvatnet,Møre og Romsdal,lake,62.80618,7.96975,False,,,,,,False,0,5,0,False,,,,,,
p1345,Ytste Sotnakkvatnet,Møre og Romsdal,lake,62.77627,7.76094,False,,,,,,False,0,5,0,False,,,,,,
p1346,Nørdre Sotnakkvatnet,Møre og Romsdal,lake,62.77582,7.80233,False,,,,,,False,0,5,0,False,,,,,,
p1347,Fagervatnet,Møre og Romsdal,lake,62.8237,7.95053,False,,,,,,False,0,5,0,False,,,,,,
p1348,Gauprørvatnet,Møre og Romsdal,lake,62.71894,7.98033,False,,,,,,False,0,5,0,False,,,,,,
p1349,Kjerringtjørnin,Møre og Romsdal,lake,62.81947,7.97985,False,,,,,,False,0,5,0,False,,,,,,
p1350,Nørdre Domvatnet,Møre og Romsdal,lake,62.76557,7.7935,False,,,,,,False,0,5,0,False,,,,,,
p1351,Vasslivatnet,Møre og Romsdal,lake,62.72843,7.97562,False,,,,,,False,0,5,0,False,,,,,,
p1352,Svarttjønna,Møre og Romsdal,lake,62.78821,7.82851,False,,,,,,False,0,5,0,False,,,,,,
p1353,Bekkavatnet,Møre og Romsdal,lake,62.79014,7.95447,False,,,,,,False,0,5,0,False,,,,,,
p1354,Holmsvatnet,Møre og Romsdal,lake,62.79538,7.95592,False,,,,,,False,0,5,0,False,,,,,,
